full_path,domain,label_prod_code,splimprint,is_front
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/66869-404_0_0.jpg,reference,66869-404,4;KC,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/66869-404_0_1.jpg,reference,66869-404,4;KC,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/66993-057_0_0.jpg,reference,66993-57,PLAQUENIL,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/66993-057_0_1.jpg,reference,66993-57,PLAQUENIL,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-164_0_0.jpg,reference,67046-164,44;227,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-164_0_1.jpg,reference,67046-164,44;227,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-475_0_0.jpg,reference,67046-475,GG414,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-475_0_1.jpg,reference,67046-475,GG414,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-589_0_0.jpg,reference,67046-589,Andrexlogo;560,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-589_0_1.jpg,reference,67046-589,Andrexlogo;560,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-640_0_0.jpg,reference,67046-640,93;221,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-640_0_1.jpg,reference,67046-640,93;221,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-643_0_0.jpg,reference,67046-643,93;7241,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-643_0_1.jpg,reference,67046-643,93;7241,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-805_0_0.jpg,reference,67046-805,PA2120,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67046-805_0_1.jpg,reference,67046-805,PA2120,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67253-180_0_0.jpg,reference,67253-180,WC402,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67253-180_0_1.jpg,reference,67253-180,WC402,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67296-0140_0_0.jpg,reference,67296-140,DAN;DAN;5442,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67296-0140_0_1.jpg,reference,67296-140,DAN;DAN;5442,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67296-0505_0_0.jpg,reference,67296-505,M;15,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67296-0505_0_1.jpg,reference,67296-505,M;15,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67296-0543_0_0.jpg,reference,67296-543,TEVA;5312,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67296-0543_0_1.jpg,reference,67296-543,TEVA;5312,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67296-0658_0_0.jpg,reference,67296-658,2131;Z;100mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67296-0658_0_1.jpg,reference,67296-658,2131;Z;100mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67296-0683_0_0.jpg,reference,67296-683,A;05,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67296-0683_0_1.jpg,reference,67296-683,A;05,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67544-349_0_0.jpg,reference,67544-349,KC;M20,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67544-349_0_1.jpg,reference,67544-349,KC;M20,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67544-401_0_0.jpg,reference,67544-401,2;COUMADIN,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67544-401_0_1.jpg,reference,67544-401,2;COUMADIN,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67877-197_0_0.jpg,reference,67877-197,211,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67877-197_0_1.jpg,reference,67877-197,211,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67877-216_0_0.jpg,reference,67877-216,203,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67877-216_0_1.jpg,reference,67877-216,203,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67877-294_0_0.jpg,reference,67877-294,121,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/67877-294_0_1.jpg,reference,67877-294,121,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68012-002_0_0.jpg,reference,68012-2,GMZ;500,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68012-002_0_1.jpg,reference,68012-2,GMZ;500,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68012-495_0_0.jpg,reference,68012-495,FHI,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68012-495_0_1.jpg,reference,68012-495,FHI,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-070_0_0.jpg,reference,68084-70,CR;500,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-070_0_1.jpg,reference,68084-70,CR;500,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-071_0_0.jpg,reference,68084-71,CR;750,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-071_0_1.jpg,reference,68084-71,CR;750,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-120_0_0.jpg,reference,68084-120,0;9;A,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-120_0_1.jpg,reference,68084-120,0;9;A,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-128_0_0.jpg,reference,68084-128,Omepraole;20mg;R158,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-128_0_1.jpg,reference,68084-128,Omepraole;20mg;R158,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-217_0_0.jpg,reference,68084-217,159;H,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-217_0_1.jpg,reference,68084-217,159;H,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-229_0_0.jpg,reference,68084-229,ZC;59,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-229_0_1.jpg,reference,68084-229,ZC;59,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-284_0_0.jpg,reference,68084-284,724;par,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-284_0_1.jpg,reference,68084-284,724;par,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-295_0_0.jpg,reference,68084-295,WPI;900,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-295_0_1.jpg,reference,68084-295,WPI;900,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-499_0_0.jpg,reference,68084-499,K;400,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-499_0_1.jpg,reference,68084-499,K;400,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-531_0_0.jpg,reference,68084-531,R;2,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-531_0_1.jpg,reference,68084-531,R;2,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-535_0_0.jpg,reference,68084-535,R;7,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-535_0_1.jpg,reference,68084-535,R;7,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-758_0_0.jpg,reference,68084-758,161;H,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-758_0_1.jpg,reference,68084-758,161;H,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-820_0_0.jpg,reference,68084-820,G;2011,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-820_0_1.jpg,reference,68084-820,G;2011,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-935_0_0.jpg,reference,68084-935,2233;WPI,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68084-935_0_1.jpg,reference,68084-935,2233;WPI,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-0136_0_0.jpg,reference,68151-136,60274;180;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-0136_0_1.jpg,reference,68151-136,60274;180;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1021_0_0.jpg,reference,68151-1021,G;019;10,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1021_0_1.jpg,reference,68151-1021,G;019;10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1170_0_0.jpg,reference,68151-1170,A;EC,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1170_0_1.jpg,reference,68151-1170,A;EC,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1281_0_0.jpg,reference,68151-1281,9;3;7316,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1281_0_1.jpg,reference,68151-1281,9;3;7316,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1320_0_0.jpg,reference,68151-1320,M;52,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1320_0_1.jpg,reference,68151-1320,M;52,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1464_0_0.jpg,reference,68151-1464,54070,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1464_0_1.jpg,reference,68151-1464,54070,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1923_0_0.jpg,reference,68151-1923,AN;512,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-1923_0_1.jpg,reference,68151-1923,AN;512,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-2031_0_0.jpg,reference,68151-2031,2;5;MP;84,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-2031_0_1.jpg,reference,68151-2031,2;5;MP;84,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-2782_0_0.jpg,reference,68151-2782,DAN;DAN;5335,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-2782_0_1.jpg,reference,68151-2782,DAN;DAN;5335,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-2949_0_0.jpg,reference,68151-2949,60;H,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-2949_0_1.jpg,reference,68151-2949,60;H,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-4717_0_0.jpg,reference,68151-4717,FO,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-4717_0_1.jpg,reference,68151-4717,FO,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-5051_0_0.jpg,reference,68151-5051,GSK;COREG;CR;80;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-5051_0_1.jpg,reference,68151-5051,GSK;COREG;CR;80;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-5652_0_0.jpg,reference,68151-5652,WC;400mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68151-5652_0_1.jpg,reference,68151-5652,WC;400mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68180-160_0_0.jpg,reference,68180-160,LU;L11,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68180-160_0_1.jpg,reference,68180-160,LU;L11,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68180-352_0_0.jpg,reference,68180-352,L;U;D02,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68180-352_0_1.jpg,reference,68180-352,L;U;D02,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68180-353_0_0.jpg,reference,68180-353,L;U;D03,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68180-353_0_1.jpg,reference,68180-353,L;U;D03,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68180-482_0_0.jpg,reference,68180-482,LL;C01,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68180-482_0_1.jpg,reference,68180-482,LL;C01,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68258-5973_0_0.jpg,reference,68258-5973,SYNTHROID;75,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68258-5973_0_1.jpg,reference,68258-5973,SYNTHROID;75,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68258-6043_0_0.jpg,reference,68258-6043,RX829,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68258-6043_0_1.jpg,reference,68258-6043,RX829,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68258-6100_0_0.jpg,reference,68258-6100,93;7327,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68258-6100_0_1.jpg,reference,68258-6100,93;7327,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68258-6106_0_0.jpg,reference,68258-6106,E42,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68258-6106_0_1.jpg,reference,68258-6106,E42,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68382-078_0_0.jpg,reference,68382-78,135;a,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68382-078_0_1.jpg,reference,68382-78,135;a,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68382-135_0_0.jpg,reference,68382-135,Z;2,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68382-135_0_1.jpg,reference,68382-135,Z;2,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68382-137_0_0.jpg,reference,68382-137,Z18,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68382-137_0_1.jpg,reference,68382-137,Z18,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68382-142_0_0.jpg,reference,68382-142,ZD18,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68382-142_0_1.jpg,reference,68382-142,ZD18,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68382-144_0_0.jpg,reference,68382-144,ZA;43;1;25mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68382-144_0_1.jpg,reference,68382-144,ZA;43;1;25mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68387-108_0_0.jpg,reference,68387-108,M;58;59,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68387-108_0_1.jpg,reference,68387-108,M;58;59,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68387-170_0_0.jpg,reference,68387-170,TL;001,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68387-170_0_1.jpg,reference,68387-170,TL;001,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-200_0_0.jpg,reference,68462-200,G;200,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-200_0_1.jpg,reference,68462-200,G;200,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-207_0_0.jpg,reference,68462-207,G;207,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-207_0_1.jpg,reference,68462-207,G;207,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-330_0_0.jpg,reference,68462-330,PX;plain,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-330_0_1.jpg,reference,68462-330,PX;plain,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-499_0_0.jpg,reference,68462-499,F7,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-499_0_1.jpg,reference,68462-499,F7,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-500_0_0.jpg,reference,68462-500,F11,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-500_0_1.jpg,reference,68462-500,F11,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-694_0_0.jpg,reference,68462-694,72;G,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68462-694_0_1.jpg,reference,68462-694,72;G,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68645-020_0_0.jpg,reference,68645-20,Z;3626,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68645-020_0_1.jpg,reference,68645-20,Z;3626,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68645-282_0_0.jpg,reference,68645-282,RDY;343,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68645-282_0_1.jpg,reference,68645-282,RDY;343,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-0881_0_0.jpg,reference,68788-881,M;5859,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-0881_0_1.jpg,reference,68788-881,M;5859,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-6359_0_0.jpg,reference,68788-6359,100;GG;335,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-6359_0_1.jpg,reference,68788-6359,100;GG;335,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-6366_0_0.jpg,reference,68788-6366,G;50,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-6366_0_1.jpg,reference,68788-6366,G;50,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-6761_0_0.jpg,reference,68788-6761,P;40,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-6761_0_1.jpg,reference,68788-6761,P;40,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-7392_0_0.jpg,reference,68788-7392,KL,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-7392_0_1.jpg,reference,68788-7392,KL,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-8914_0_0.jpg,reference,68788-8914,E104,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-8914_0_1.jpg,reference,68788-8914,E104,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-8915_0_0.jpg,reference,68788-8915,GG638,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-8915_0_1.jpg,reference,68788-8915,GG638,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-8943_0_0.jpg,reference,68788-8943,E102,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-8943_0_1.jpg,reference,68788-8943,E102,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9054_0_0.jpg,reference,68788-9054,133,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9054_0_1.jpg,reference,68788-9054,133,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9181_0_0.jpg,reference,68788-9181,R;634,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9181_0_1.jpg,reference,68788-9181,R;634,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9227_0_0.jpg,reference,68788-9227,MP;542,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9227_0_1.jpg,reference,68788-9227,MP;542,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9235_0_0.jpg,reference,68788-9235,75;GG;333,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9235_0_1.jpg,reference,68788-9235,75;GG;333,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9308_0_0.jpg,reference,68788-9308,RI62,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9308_0_1.jpg,reference,68788-9308,RI62,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9311_0_0.jpg,reference,68788-9311,PLIVA;788,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9311_0_1.jpg,reference,68788-9311,PLIVA;788,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9360_0_0.jpg,reference,68788-9360,93;1893,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9360_0_1.jpg,reference,68788-9360,93;1893,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9397_0_0.jpg,reference,68788-9397,HP65,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9397_0_1.jpg,reference,68788-9397,HP65,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9509_0_0.jpg,reference,68788-9509,214,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9509_0_1.jpg,reference,68788-9509,214,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9686_0_0.jpg,reference,68788-9686,RE;79,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9686_0_1.jpg,reference,68788-9686,RE;79,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9712_0_0.jpg,reference,68788-9712,E;4;6,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9712_0_1.jpg,reference,68788-9712,E;4;6,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9735_0_0.jpg,reference,68788-9735,2266;V,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9735_0_1.jpg,reference,68788-9735,2266;V,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9766_0_0.jpg,reference,68788-9766,5;ZE;38,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9766_0_1.jpg,reference,68788-9766,5;ZE;38,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9934_0_0.jpg,reference,68788-9934,WW;27,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/68788-9934_0_1.jpg,reference,68788-9934,WW;27,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69076-475_0_0.jpg,reference,69076-475,0475,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69076-475_0_1.jpg,reference,69076-475,0475,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69097-125_0_0.jpg,reference,69097-125,125;Cipla,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69097-125_0_1.jpg,reference,69097-125,125;Cipla,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69097-857_0_0.jpg,reference,69097-857,IG;201,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69097-857_0_1.jpg,reference,69097-857,IG;201,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0164_0_0.jpg,reference,69189-164,54;848,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0164_0_1.jpg,reference,69189-164,54;848,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0174_0_0.jpg,reference,69189-174,E145,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0174_0_1.jpg,reference,69189-174,E145,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0188_0_0.jpg,reference,69189-188,93;132,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0188_0_1.jpg,reference,69189-188,93;132,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0194_0_0.jpg,reference,69189-194,U;130,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0194_0_1.jpg,reference,69189-194,U;130,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0270_0_0.jpg,reference,69189-270,974;HH,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0270_0_1.jpg,reference,69189-270,974;HH,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0305_0_0.jpg,reference,69189-305,G;304,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0305_0_1.jpg,reference,69189-305,G;304,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0400_0_0.jpg,reference,69189-400,VP;25,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0400_0_1.jpg,reference,69189-400,VP;25,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0420_0_0.jpg,reference,69189-420,4;93;350,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-0420_0_1.jpg,reference,69189-420,4;93;350,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-1874_0_0.jpg,reference,69189-1874,GGN5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/69189-1874_0_1.jpg,reference,69189-1874,GGN5,False
