full_path,domain,label_prod_code,splimprint,is_front
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-1594_0_1.jpg,reference,50090-1594,G5;10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-1950_0_0.jpg,reference,50090-1950,AN;511,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-1950_0_1.jpg,reference,50090-1950,AN;511,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-087_0_0.jpg,reference,50268-87,I;94,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-087_0_1.jpg,reference,50268-87,I;94,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-091_0_0.jpg,reference,50268-91,I;98,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-091_0_1.jpg,reference,50268-91,I;98,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-330_0_0.jpg,reference,50268-330,7033,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-330_0_1.jpg,reference,50268-330,7033,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-531_0_0.jpg,reference,50268-531,IP;178,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-531_0_1.jpg,reference,50268-531,IP;178,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-532_0_0.jpg,reference,50268-532,IP;179,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-532_0_1.jpg,reference,50268-532,IP;179,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-609_0_0.jpg,reference,50268-609,APO;OLA;2;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-609_0_1.jpg,reference,50268-609,APO;OLA;2;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-628_0_0.jpg,reference,50268-628,KU;271,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50268-628_0_1.jpg,reference,50268-628,KU;271,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50383-172_0_0.jpg,reference,50383-172,LC;77,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50383-172_0_1.jpg,reference,50383-172,LC;77,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50436-0170_0_0.jpg,reference,50436-170,20,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50436-0170_0_1.jpg,reference,50436-170,20,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50436-1873_0_0.jpg,reference,50436-1873,TV;2204,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50436-1873_0_1.jpg,reference,50436-1873,TV;2204,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50436-3922_0_0.jpg,reference,50436-3922,LCI;1413,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50436-3922_0_1.jpg,reference,50436-3922,LCI;1413,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50436-9802_0_0.jpg,reference,50436-9802,2631;V,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50436-9802_0_1.jpg,reference,50436-9802,2631;V,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50436-9993_0_0.jpg,reference,50436-9993,FL;25,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50436-9993_0_1.jpg,reference,50436-9993,FL;25,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50458-140_0_0.jpg,reference,50458-140,CFZ;100,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50458-140_0_1.jpg,reference,50458-140,CFZ;100,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50532-115_0_0.jpg,reference,50532-115,AP;115,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50532-115_0_1.jpg,reference,50532-115,AP;115,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-175_0_0.jpg,reference,50844-175,44;175,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-175_0_1.jpg,reference,50844-175,44;175,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-293_0_0.jpg,reference,50844-293,A99,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-293_0_1.jpg,reference,50844-293,A99,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-411_0_0.jpg,reference,50844-411,411,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-411_0_1.jpg,reference,50844-411,411,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-147_0_0.jpg,reference,51079-147,M;37,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-147_0_1.jpg,reference,51079-147,M;37,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-466_0_0.jpg,reference,51079-466,G;DS;50,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-466_0_1.jpg,reference,51079-466,G;DS;50,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-547_0_0.jpg,reference,51079-547,M;753,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-547_0_1.jpg,reference,51079-547,M;753,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-899_0_0.jpg,reference,51079-899,M;312,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-899_0_1.jpg,reference,51079-899,M;312,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-923_0_0.jpg,reference,51079-923,MYLAN;9;4,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-923_0_1.jpg,reference,51079-923,MYLAN;9;4,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51525-5901_0_0.jpg,reference,51525-5901,WP;5901,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51525-5901_0_1.jpg,reference,51525-5901,WP;5901,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51655-129_0_0.jpg,reference,51655-129,A;TF,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51655-129_0_1.jpg,reference,51655-129,A;TF,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51655-641_0_0.jpg,reference,51655-641,19,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51655-641_0_1.jpg,reference,51655-641,19,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51862-558_0_0.jpg,reference,51862-558,D;D,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51862-558_0_1.jpg,reference,51862-558,D;D,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52125-816_0_0.jpg,reference,52125-816,I;2,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52125-816_0_1.jpg,reference,52125-816,I;2,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52544-629_0_0.jpg,reference,52544-629,Watson;629,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52544-629_0_1.jpg,reference,52544-629,Watson;629,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52959-398_0_0.jpg,reference,52959-398,93;756,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52959-398_0_1.jpg,reference,52959-398,93;756,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52959-919_0_0.jpg,reference,52959-919,S191,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52959-919_0_1.jpg,reference,52959-919,S191,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53489-517_0_0.jpg,reference,53489-517,MP;168;25;25;50;50,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53489-517_0_1.jpg,reference,53489-517,MP;168;25;25;50;50,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0231_0_0.jpg,reference,53808-231,R128,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0231_0_1.jpg,reference,53808-231,R128,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0272_0_0.jpg,reference,53808-272,41,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0272_0_1.jpg,reference,53808-272,41,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0344_0_0.jpg,reference,53808-344,Z;67,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0344_0_1.jpg,reference,53808-344,Z;67,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0483_0_0.jpg,reference,53808-483,APO;MI;30,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0483_0_1.jpg,reference,53808-483,APO;MI;30,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0626_0_0.jpg,reference,53808-626,GG227,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0626_0_1.jpg,reference,53808-626,GG227,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0807_0_0.jpg,reference,53808-807,7301,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0807_0_1.jpg,reference,53808-807,7301,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0942_0_0.jpg,reference,53808-942,GXL;10,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0942_0_1.jpg,reference,53808-942,GXL;10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-1054_0_0.jpg,reference,53808-1054,M;L;6,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-1054_0_1.jpg,reference,53808-1054,M;L;6,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54458-916_0_0.jpg,reference,54458-916,926;93,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54458-916_0_1.jpg,reference,54458-916,926;93,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54505-332_0_0.jpg,reference,54505-332,CP;332,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54505-332_0_1.jpg,reference,54505-332,CP;332,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-1744_0_0.jpg,reference,54868-1744,54;943,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-1744_0_1.jpg,reference,54868-1744,54;943,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-2077_0_0.jpg,reference,54868-2077,L9CZ;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-2077_0_1.jpg,reference,54868-2077,L9CZ;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-2126_0_0.jpg,reference,54868-2126,3925;TEVA,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-2126_0_1.jpg,reference,54868-2126,3925;TEVA,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4059_0_0.jpg,reference,54868-4059,TARO;89,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4059_0_1.jpg,reference,54868-4059,TARO;89,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4198_0_0.jpg,reference,54868-4198,SB;4,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4198_0_1.jpg,reference,54868-4198,SB;4,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4263_0_0.jpg,reference,54868-4263,Par822,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4263_0_1.jpg,reference,54868-4263,Par822,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4421_0_0.jpg,reference,54868-4421,39;SB,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4421_0_1.jpg,reference,54868-4421,39;SB,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4540_0_0.jpg,reference,54868-4540,H8,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4540_0_1.jpg,reference,54868-4540,H8,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4673_0_0.jpg,reference,54868-4673,LAMICTAL;25,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4673_0_1.jpg,reference,54868-4673,LAMICTAL;25,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5250_0_0.jpg,reference,54868-5250,311,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5250_0_1.jpg,reference,54868-5250,311,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5282_0_0.jpg,reference,54868-5282,P02,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5282_0_1.jpg,reference,54868-5282,P02,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5738_0_0.jpg,reference,54868-5738,131,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5738_0_1.jpg,reference,54868-5738,131,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5840_0_0.jpg,reference,54868-5840,277,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5840_0_1.jpg,reference,54868-5840,277,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6014_0_0.jpg,reference,54868-6014,S;711,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6014_0_1.jpg,reference,54868-6014,S;711,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6129_0_0.jpg,reference,54868-6129,G;13;9,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6129_0_1.jpg,reference,54868-6129,G;13;9,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6165_0_0.jpg,reference,54868-6165,E;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6165_0_1.jpg,reference,54868-6165,E;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-322_0_0.jpg,reference,55111-322,RDY;322,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-322_0_1.jpg,reference,55111-322,RDY;322,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-586_0_0.jpg,reference,55111-586,RDY;586,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-586_0_1.jpg,reference,55111-586,RDY;586,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-625_0_0.jpg,reference,55111-625,R;625,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-625_0_1.jpg,reference,55111-625,R;625,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-639_0_0.jpg,reference,55111-639,I;73,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-639_0_1.jpg,reference,55111-639,I;73,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-0219_0_0.jpg,reference,55154-219,PREMARIN;09,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-0219_0_1.jpg,reference,55154-219,PREMARIN;09,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-1422_0_0.jpg,reference,55154-1422,10;Xa,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-1422_0_1.jpg,reference,55154-1422,10;Xa,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-4233_0_0.jpg,reference,55154-4233,P;40,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-4233_0_1.jpg,reference,55154-4233,P;40,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-6157_0_0.jpg,reference,55154-6157,I;3759,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-6157_0_1.jpg,reference,55154-6157,I;3759,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-6349_0_0.jpg,reference,55154-6349,100;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-6349_0_1.jpg,reference,55154-6349,100;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-7777_0_0.jpg,reference,55154-7777,Mucinex;600,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-7777_0_1.jpg,reference,55154-7777,Mucinex;600,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-9728_0_0.jpg,reference,55154-9728,RENVELA;800,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-9728_0_1.jpg,reference,55154-9728,RENVELA;800,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-132_0_0.jpg,reference,55289-132,4,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-132_0_1.jpg,reference,55289-132,4,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-453_0_0.jpg,reference,55289-453,DAYPRO;1381,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-453_0_1.jpg,reference,55289-453,DAYPRO;1381,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-781_0_0.jpg,reference,55289-781,GG977,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-781_0_1.jpg,reference,55289-781,GG977,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-959_0_0.jpg,reference,55289-959,G;31,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-959_0_1.jpg,reference,55289-959,G;31,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55695-019_0_0.jpg,reference,55695-19,MSD;32,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55695-019_0_1.jpg,reference,55695-19,MSD;32,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55700-208_0_0.jpg,reference,55700-208,TL173,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55700-208_0_1.jpg,reference,55700-208,TL173,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55700-307_0_0.jpg,reference,55700-307,GG165,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55700-307_0_1.jpg,reference,55700-307,GG165,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57664-397_0_0.jpg,reference,57664-397,397,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57664-397_0_1.jpg,reference,57664-397,397,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57664-648_0_0.jpg,reference,57664-648,MP;30,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57664-648_0_1.jpg,reference,57664-648,MP;30,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57844-208_0_0.jpg,reference,57844-208,93;208;93;208,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57844-208_0_1.jpg,reference,57844-208,93;208;93;208,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0032_0_0.jpg,reference,58118-32,9;3;7382,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0032_0_1.jpg,reference,58118-32,9;3;7382,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0062_0_0.jpg,reference,58118-62,832;BC20,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0062_0_1.jpg,reference,58118-62,832;BC20,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0085_0_0.jpg,reference,58118-85,257,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0085_0_1.jpg,reference,58118-85,257,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59746-385_0_0.jpg,reference,59746-385,TL385,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59746-385_0_1.jpg,reference,59746-385,TL385,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-6002_0_0.jpg,reference,59762-6002,G;5002,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-6002_0_1.jpg,reference,59762-6002,G;5002,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-293_0_0.jpg,reference,60429-293,M;B3;5;5;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-293_0_1.jpg,reference,60429-293,M;B3;5;5;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0094_0_0.jpg,reference,60505-94,APO;094,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0094_0_1.jpg,reference,60505-94,APO;094,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0102_0_0.jpg,reference,60505-102,APO;102;500,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0102_0_1.jpg,reference,60505-102,APO;102;500,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0145_0_0.jpg,reference,60505-145,APO;010,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0145_0_1.jpg,reference,60505-145,APO;010,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3140_0_0.jpg,reference,60505-3140,APO;OLA;20,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3140_0_1.jpg,reference,60505-3140,APO;OLA;20,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3145_0_0.jpg,reference,60505-3145,APO;C30,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3145_0_1.jpg,reference,60505-3145,APO;C30,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60760-271_0_0.jpg,reference,60760-271,717,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60760-271_0_1.jpg,reference,60760-271,717,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60846-803_0_0.jpg,reference,60846-803,JSP;515,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60846-803_0_1.jpg,reference,60846-803,JSP;515,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-143_0_0.jpg,reference,61442-143,CTI;143,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-143_0_1.jpg,reference,61442-143,CTI;143,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-172_0_0.jpg,reference,61442-172,KRC500,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-172_0_1.jpg,reference,61442-172,KRC500,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-323_0_0.jpg,reference,61442-323,YS;03,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-323_0_1.jpg,reference,61442-323,YS;03,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-263_0_0.jpg,reference,61786-263,RX696,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-263_0_1.jpg,reference,61786-263,RX696,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-490_0_0.jpg,reference,61786-490,U;136,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-490_0_1.jpg,reference,61786-490,U;136,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-514_0_0.jpg,reference,61786-514,54;377,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-514_0_1.jpg,reference,61786-514,54;377,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-524_0_0.jpg,reference,61786-524,54;137,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-524_0_1.jpg,reference,61786-524,54;137,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-549_0_0.jpg,reference,61786-549,M;3,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-549_0_1.jpg,reference,61786-549,M;3,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-570_0_0.jpg,reference,61786-570,3;WARFARIN;TARO,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-570_0_1.jpg,reference,61786-570,3;WARFARIN;TARO,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-600_0_0.jpg,reference,61786-600,EP;127,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-600_0_1.jpg,reference,61786-600,EP;127,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-629_0_0.jpg,reference,61786-629,H;1,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-629_0_1.jpg,reference,61786-629,H;1,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-843_0_0.jpg,reference,61786-843,227,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-843_0_1.jpg,reference,61786-843,227,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-860_0_0.jpg,reference,61786-860,FL;20;G,True
